"REF_DATE","GEO","DGUID","Components of population growth","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-07","Northwest Territories","2016A000261","Non-permanent residents, inflows","Persons","249","units","0","v1566834771","14.7","","..","","","0"
"2019-10","Northwest Territories","2016A000261","Non-permanent residents, inflows","Persons","249","units","0","v1566834771","14.7","","..","","","0"
"2020-01","Northwest Territories","2016A000261","Non-permanent residents, inflows","Persons","249","units","0","v1566834771","14.7","","..","","","0"
"2020-04","Northwest Territories","2016A000261","Non-permanent residents, inflows","Persons","249","units","0","v1566834771","14.7","","..","","","0"
"2020-07","Northwest Territories","2016A000261","Non-permanent residents, inflows","Persons","249","units","0","v1566834771","14.7","","..","","","0"
"2020-10","Northwest Territories","2016A000261","Non-permanent residents, inflows","Persons","249","units","0","v1566834771","14.7","","..","","","0"
"2021-01","Northwest Territories","2016A000261","Non-permanent residents, inflows","Persons","249","units","0","v1566834771","14.7","","..","","","0"
"2021-04","Northwest Territories","2016A000261","Non-permanent residents, inflows","Persons","249","units","0","v1566834771","14.7","","..","","","0"
"2021-07","Northwest Territories","2016A000261","Non-permanent residents, inflows","Persons","249","units","0","v1566834771","14.7","42","","","","0"
"2021-10","Northwest Territories","2016A000261","Non-permanent residents, inflows","Persons","249","units","0","v1566834771","14.7","35","","","","0"
"2022-01","Northwest Territories","2016A000261","Non-permanent residents, inflows","Persons","249","units","0","v1566834771","14.7","46","","","","0"
"2022-04","Northwest Territories","2016A000261","Non-permanent residents, inflows","Persons","249","units","0","v1566834771","14.7","52","","","","0"
"2022-07","Northwest Territories","2016A000261","Non-permanent residents, inflows","Persons","249","units","0","v1566834771","14.7","91","","","","0"
"2022-10","Northwest Territories","2016A000261","Non-permanent residents, inflows","Persons","249","units","0","v1566834771","14.7","97","","","","0"
"2023-01","Northwest Territories","2016A000261","Non-permanent residents, inflows","Persons","249","units","0","v1566834771","14.7","88","","","","0"
"2023-04","Northwest Territories","2016A000261","Non-permanent residents, inflows","Persons","249","units","0","v1566834771","14.7","138","","","","0"
"2023-07","Northwest Territories","2016A000261","Non-permanent residents, inflows","Persons","249","units","0","v1566834771","14.7","130","","","","0"
"2023-10","Northwest Territories","2016A000261","Non-permanent residents, inflows","Persons","249","units","0","v1566834771","14.7","127","","","","0"
"2024-01","Northwest Territories","2016A000261","Non-permanent residents, inflows","Persons","249","units","0","v1566834771","14.7","151","","","","0"
"2015-01","Northwest Territories","2016A000261","Non-permanent residents, outflows","Persons","249","units","0","v1566834786","14.8","","..","","","0"
"2015-04","Northwest Territories","2016A000261","Non-permanent residents, outflows","Persons","249","units","0","v1566834786","14.8","","..","","","0"
"2015-07","Northwest Territories","2016A000261","Non-permanent residents, outflows","Persons","249","units","0","v1566834786","14.8","","..","","","0"
"2015-10","Northwest Territories","2016A000261","Non-permanent residents, outflows","Persons","249","units","0","v1566834786","14.8","","..","","","0"
"2016-01","Northwest Territories","2016A000261","Non-permanent residents, outflows","Persons","249","units","0","v1566834786","14.8","","..","","","0"
"2016-04","Northwest Territories","2016A000261","Non-permanent residents, outflows","Persons","249","units","0","v1566834786","14.8","","..","","","0"
"2016-07","Northwest Territories","2016A000261","Non-permanent residents, outflows","Persons","249","units","0","v1566834786","14.8","","..","","","0"
"2016-10","Northwest Territories","2016A000261","Non-permanent residents, outflows","Persons","249","units","0","v1566834786","14.8","","..","","","0"
"2017-01","Northwest Territories","2016A000261","Non-permanent residents, outflows","Persons","249","units","0","v1566834786","14.8","","..","","","0"
"2017-04","Northwest Territories","2016A000261","Non-permanent residents, outflows","Persons","249","units","0","v1566834786","14.8","","..","","","0"
"2017-07","Northwest Territories","2016A000261","Non-permanent residents, outflows","Persons","249","units","0","v1566834786","14.8","","..","","","0"
"2017-10","Northwest Territories","2016A000261","Non-permanent residents, outflows","Persons","249","units","0","v1566834786","14.8","","..","","","0"
"2018-01","Northwest Territories","2016A000261","Non-permanent residents, outflows","Persons","249","units","0","v1566834786","14.8","","..","","","0"
"2018-04","Northwest Territories","2016A000261","Non-permanent residents, outflows","Persons","249","units","0","v1566834786","14.8","","..","","","0"
"2018-07","Northwest Territories","2016A000261","Non-permanent residents, outflows","Persons","249","units","0","v1566834786","14.8","","..","","","0"
"2018-10","Northwest Territories","2016A000261","Non-permanent residents, outflows","Persons","249","units","0","v1566834786","14.8","","..","","","0"
"2019-01","Northwest Territories","2016A000261","Non-permanent residents, outflows","Persons","249","units","0","v1566834786","14.8","","..","","","0"
"2019-04","Northwest Territories","2016A000261","Non-permanent residents, outflows","Persons","249","units","0","v1566834786","14.8","","..","","","0"
"2019-07","Northwest Territories","2016A000261","Non-permanent residents, outflows","Persons","249","units","0","v1566834786","14.8","","..","","","0"
"2019-10","Northwest Territories","2016A000261","Non-permanent residents, outflows","Persons","249","units","0","v1566834786","14.8","","..","","","0"
"2020-01","Northwest Territories","2016A000261","Non-permanent residents, outflows","Persons","249","units","0","v1566834786","14.8","","..","","","0"
"2020-04","Northwest Territories","2016A000261","Non-permanent residents, outflows","Persons","249","units","0","v1566834786","14.8","","..","","","0"
"2020-07","Northwest Territories","2016A000261","Non-permanent residents, outflows","Persons","249","units","0","v1566834786","14.8","","..","","","0"
"2020-10","Northwest Territories","2016A000261","Non-permanent residents, outflows","Persons","249","units","0","v1566834786","14.8","","..","","","0"
"2021-01","Northwest Territories","2016A000261","Non-permanent residents, outflows","Persons","249","units","0","v1566834786","14.8","","..","","","0"
"2021-04","Northwest Territories","2016A000261","Non-permanent residents, outflows","Persons","249","units","0","v1566834786","14.8","","..","","","0"
"2021-07","Northwest Territories","2016A000261","Non-permanent residents, outflows","Persons","249","units","0","v1566834786","14.8","72","","","","0"
"2021-10","Northwest Territories","2016A000261","Non-permanent residents, outflows","Persons","249","units","0","v1566834786","14.8","67","","","","0"
"2022-01","Northwest Territories","2016A000261","Non-permanent residents, outflows","Persons","249","units","0","v1566834786","14.8","50","","","","0"
"2022-04","Northwest Territories","2016A000261","Non-permanent residents, outflows","Persons","249","units","0","v1566834786","14.8","42","","","","0"
"2022-07","Northwest Territories","2016A000261","Non-permanent residents, outflows","Persons","249","units","0","v1566834786","14.8","42","","","","0"
"2022-10","Northwest Territories","2016A000261","Non-permanent residents, outflows","Persons","249","units","0","v1566834786","14.8","15","","","","0"
"2023-01","Northwest Territories","2016A000261","Non-permanent residents, outflows","Persons","249","units","0","v1566834786","14.8","83","","","","0"
"2023-04","Northwest Territories","2016A000261","Non-permanent residents, outflows","Persons","249","units","0","v1566834786","14.8","41","","","","0"
"2023-07","Northwest Territories","2016A000261","Non-permanent residents, outflows","Persons","249","units","0","v1566834786","14.8","42","","","","0"
"2023-10","Northwest Territories","2016A000261","Non-permanent residents, outflows","Persons","249","units","0","v1566834786","14.8","50","","","","0"
"2024-01","Northwest Territories","2016A000261","Non-permanent residents, outflows","Persons","249","units","0","v1566834786","14.8","57","","","","0"
"2015-01","Nunavut","2016A000262","Immigrants","Persons","249","units","0","v29850412","15.1","12","","","","0"
"2015-04","Nunavut","2016A000262","Immigrants","Persons","249","units","0","v29850412","15.1","10","","","","0"
"2015-07","Nunavut","2016A000262","Immigrants","Persons","249","units","0","v29850412","15.1","7","","","","0"
"2015-10","Nunavut","2016A000262","Immigrants","Persons","249","units","0","v29850412","15.1","8","","","","0"
"2016-01","Nunavut","2016A000262","Immigrants","Persons","249","units","0","v29850412","15.1","13","","","","0"
"2016-04","Nunavut","2016A000262","Immigrants","Persons","249","units","0","v29850412","15.1","11","","","","0"
"2016-07","Nunavut","2016A000262","Immigrants","Persons","249","units","0","v29850412","15.1","10","","","","0"
"2016-10","Nunavut","2016A000262","Immigrants","Persons","249","units","0","v29850412","15.1","2","","","","0"
"2017-01","Nunavut","2016A000262","Immigrants","Persons","249","units","0","v29850412","15.1","10","","","","0"
"2017-04","Nunavut","2016A000262","Immigrants","Persons","249","units","0","v29850412","15.1","14","","","","0"
"2017-07","Nunavut","2016A000262","Immigrants","Persons","249","units","0","v29850412","15.1","1","","","","0"
"2017-10","Nunavut","2016A000262","Immigrants","Persons","249","units","0","v29850412","15.1","15","","","","0"
"2018-01","Nunavut","2016A000262","Immigrants","Persons","249","units","0","v29850412","15.1","9","","","","0"
"2018-04","Nunavut","2016A000262","Immigrants","Persons","249","units","0","v29850412","15.1","6","","","","0"
"2018-07","Nunavut","2016A000262","Immigrants","Persons","249","units","0","v29850412","15.1","4","","","","0"
"2018-10","Nunavut","2016A000262","Immigrants","Persons","249","units","0","v29850412","15.1","9","","","","0"
"2019-01","Nunavut","2016A000262","Immigrants","Persons","249","units","0","v29850412","15.1","6","","","","0"
"2019-04","Nunavut","2016A000262","Immigrants","Persons","249","units","0","v29850412","15.1","6","","","","0"
"2019-07","Nunavut","2016A000262","Immigrants","Persons","249","units","0","v29850412","15.1","9","","","","0"
"2019-10","Nunavut","2016A000262","Immigrants","Persons","249","units","0","v29850412","15.1","19","","","","0"
"2020-01","Nunavut","2016A000262","Immigrants","Persons","249","units","0","v29850412","15.1","11","","","","0"
"2020-04","Nunavut","2016A000262","Immigrants","Persons","249","units","0","v29850412","15.1","0","","","","0"
"2020-07","Nunavut","2016A000262","Immigrants","Persons","249","units","0","v29850412","15.1","0","","","","0"
"2020-10","Nunavut","2016A000262","Immigrants","Persons","249","units","0","v29850412","15.1","9","","","","0"
"2021-01","Nunavut","2016A000262","Immigrants","Persons","249","units","0","v29850412","15.1","4","","","","0"
"2021-04","Nunavut","2016A000262","Immigrants","Persons","249","units","0","v29850412","15.1","8","","","","0"
"2021-07","Nunavut","2016A000262","Immigrants","Persons","249","units","0","v29850412","15.1","16","","","","0"
